#{"t_start": 1642059931.976555, "env_id": null}
r,l,t
0,54,156.37694
20,63,156.57153
0,40,156.702532
0,39,156.82553
0,54,157.002531
0,49,157.158532
10,55,157.337532
0,54,157.49953
20,63,157.69353
0,47,157.837533
0,53,158.006531
0,54,158.177531
0,54,158.344531
10,57,158.518457
0,48,158.676035
0,52,158.833702
0,54,159.005703
0,49,159.162703
0,46,159.306703
0,54,159.482705
0,54,159.639704
0,54,159.805704
0,33,159.911706
0,53,160.070436
0,46,160.225438
20,56,160.399437
0,54,160.567446
0,44,160.698445
0,54,160.865447
20,63,161.063542
0,40,161.190542
0,53,161.366543
0,47,161.514542
0,54,161.673541
0,47,161.828541
0,44,161.965542
0,48,162.116542
0,49,162.268541
0,52,162.433542
0,54,162.602826
0,54,162.766826
0,52,162.925826
0,49,163.079826
0,54,163.248827
20,56,163.420826
0,54,163.576826
0,47,163.727381
0,46,163.870959
0,54,164.031959
0,54,164.203959
20,63,164.391959
50,58,164.581888
30,62,164.77989
0,54,164.953889
0,40,165.08454
0,49,165.23254
0,54,165.39854
20,56,165.57254
0,54,165.746541
0,54,165.927543
0,54,166.10054
0,48,166.249542
0,54,166.42554
0,43,166.551726
0,46,166.693331
0,50,166.838331
0,51,166.99833
20,63,167.21333
10,63,167.424329
0,45,167.56133
0,54,167.72733
0,46,167.87033
0,54,168.03333
0,49,168.193332
0,48,168.345331
0,45,168.48733
20,63,168.682763
20,51,168.837388
0,51,169.001389
0,52,169.170388
0,54,169.343389
0,48,169.493388
0,54,169.660388
0,54,169.830388
0,46,169.968389
0,54,170.135988
0,49,170.290989
0,47,170.441989
20,63,170.63555
20,55,170.807182
0,49,170.965182
0,54,171.135184
0,48,171.283182
0,54,171.449183
0,52,171.614182
0,47,171.765182
0,51,171.927182
0,54,172.088183
0,54,172.260182
0,48,172.405182
0,54,172.572182
0,54,172.744095
0,46,172.888096
0,50,173.044093
0,51,173.209096
0,52,173.370095
0,54,173.540095
0,49,173.685037
0,54,173.853286
0,54,174.012284
20,57,174.200284
0,54,174.361284
0,54,174.536283
0,54,174.705283
0,54,174.878098
0,47,175.020098
0,54,175.193247
0,54,175.358247
20,63,175.566247
0,54,175.733247
0,46,175.868247
0,51,176.023248
0,47,176.177247
0,53,176.339247
0,54,176.506248
0,54,176.678247
0,54,176.849144
0,54,177.017144
0,54,177.178144
0,54,177.348144
20,57,177.529146
0,54,177.695145
0,49,177.843145
20,63,178.050145
0,54,178.217145
0,54,178.387144
0,46,178.527144
0,54,178.696738
0,48,178.848698
0,54,179.008698
0,49,179.1567
0,48,179.302699
0,48,179.458698
0,54,179.627698
0,48,179.773699
0,48,179.929698
0,54,180.102319
20,63,180.303319
0,44,180.449318
30,63,180.644319
0,54,180.80632
20,50,180.969006
0,51,181.129007
30,46,181.274007
0,45,181.426008
0,46,181.580007
0,54,181.740006
20,63,181.940006
0,53,182.114007
0,54,182.282007
20,63,182.491008
0,49,182.642009
0,54,182.813006
40,54,182.987303
0,51,183.162303
0,53,183.325302
0,48,183.478303
0,54,183.639897
0,50,183.800365
0,54,183.957364
0,54,184.135364
0,44,184.271366
0,50,184.425364
10,63,184.622364
0,54,184.805365
0,50,184.959366
0,46,185.109257
0,50,185.256255
0,54,185.429255
20,63,185.618253
20,54,185.787254
0,54,185.947255
0,49,186.111255
0,54,186.276254
0,49,186.436254
0,51,186.593254
20,63,186.794255
0,53,186.956255
0,51,187.121997
0,49,187.272996
0,51,187.438996
0,46,187.572996
0,54,187.741996
0,53,187.905996
0,36,188.029998
0,54,188.202996
0,49,188.351997
20,63,188.547998
0,54,188.725285
0,50,188.882018
0,54,189.045017
20,63,189.235912
20,63,189.440911
0,48,189.590911
0,54,189.750912
0,48,189.899912
0,43,190.044912
10,61,190.233504
0,46,190.380504
0,47,190.522505
0,54,190.701504
0,54,190.866505
20,63,191.058504
10,63,191.251797
0,54,191.418797
0,54,191.585797
0,53,191.746797
0,46,191.8918
0,52,192.053798
30,63,192.243801
0,54,192.413796
0,54,192.577799
0,40,192.705797
30,63,192.900798
0,54,193.070798
20,63,193.259938
0,51,193.433938
0,47,193.575937
0,46,193.713512
0,54,193.883073
0,48,194.043073
0,54,194.207073
0,54,194.372072
0,54,194.548074
0,54,194.727072
20,63,194.923074
0,46,195.059075
0,48,195.212658
0,49,195.364911
0,54,195.53591
0,48,195.689909
0,49,195.83891
0,54,196.016911
0,52,196.178911
0,46,196.31391
0,46,196.47591
10,59,196.65891
0,54,196.82691
20,60,197.01691
0,54,197.193909
0,54,197.364646
0,46,197.508646
0,54,197.673646
0,54,197.841646
0,54,198.010647
0,54,198.173648
0,54,198.342647
0,49,198.495647
0,54,198.669245
0,54,198.835059
0,50,198.99306
50,63,199.18406
0,48,199.338061
0,54,199.508841
0,50,199.65484
0,49,199.809842
0,53,199.975841
0,54,200.139415
0,53,200.311415
0,54,200.483416
0,54,200.654415
0,46,200.791415
0,47,200.941416
0,52,201.103415
30,63,201.302417
0,54,201.478175
0,54,201.632176
0,42,201.750175
0,47,201.901175
0,48,202.048176
0,54,202.209175
0,54,202.377175
20,63,202.582177
0,54,202.743176
0,54,202.912176
0,46,203.060175
20,60,203.252176
20,63,203.446373
0,54,203.607373
0,44,203.743938
0,51,203.907343
0,54,204.078344
0,54,204.236343
0,54,204.422343
0,50,204.580344
0,46,204.723344
0,46,204.856343
0,54,205.024344
0,54,205.190934
0,50,205.349935
0,46,205.489885
20,63,205.690885
0,63,205.894886
0,47,206.044885
0,43,206.177885
0,54,206.346885
0,54,206.532885
0,54,206.701886
0,50,206.852885
0,49,206.998885
0,54,207.175888
0,54,207.335885
30,56,207.520973
0,47,207.667623
30,55,207.843624
0,47,207.991623
0,49,208.143623
0,54,208.300623
0,54,208.476623
0,52,208.637205
0,49,208.785766
20,59,208.972765
0,54,209.143764
0,51,209.302765
0,47,209.458764
0,49,209.614012
0,53,209.782015
30,63,209.983013
0,44,210.123684
0,47,210.271686
0,51,210.433686
0,47,210.573686
0,54,210.741684
10,63,210.936684
0,54,211.103684
0,54,211.275685
0,54,211.440686
0,54,211.607852
0,50,211.75685
0,54,211.92685
0,36,212.037851
0,52,212.199852
10,56,212.380853
0,54,212.541851
0,50,212.698852
0,50,212.845853
0,54,213.020852
0,54,213.191851
30,63,213.392989
10,62,213.598989
0,54,213.779287
0,47,213.930286
0,54,214.098285
30,60,214.297286
0,43,214.438284
50,63,214.638284
20,63,214.832284
0,51,215.012286
0,54,215.196846
0,54,215.366846
0,54,215.541846
10,63,215.73324
20,59,215.92524
20,63,216.124241
0,54,216.28524
0,43,216.42224
0,51,216.587242
0,52,216.762241
0,54,216.922241
20,54,217.099241
0,54,217.263242
0,50,217.427241
0,48,217.57424
0,51,217.72902
0,54,217.926839
0,54,218.129841
0,48,218.30584
0,45,218.47684
0,54,218.667423
0,54,218.874993
20,63,219.103992
0,50,219.291993
0,52,219.492992
10,63,219.741994
20,56,219.96125
0,47,220.165519
0,54,220.354517
0,53,220.558516
0,46,220.763517
0,54,220.965517
0,40,221.140517
0,51,221.349518
0,54,221.575518
0,47,221.737516
0,54,221.95342
0,54,222.173421
10,57,222.39742
0,54,222.59842
0,54,222.822421
0,54,223.021421
0,46,223.202421
0,54,223.34642
0,54,223.49642
0,54,223.638789
0,54,223.784438
0,54,223.934911
0,54,224.08391
0,54,224.233911
0,54,224.384912
0,54,224.540911
0,54,224.683912
0,54,224.827912
0,54,224.944911
0,54,225.106039
0,54,225.25804
0,54,225.411042
0,54,225.528041
0,54,225.663039
0,54,225.79904
0,54,225.94067
10,63,226.243669
0,52,226.43967
0,54,226.64167
0,39,226.76167
10,63,226.970669
0,54,227.166669
0,50,227.33967
0,54,227.560672
20,62,227.77767
0,54,227.958004
0,54,228.154727
0,54,228.339727
20,57,228.532727
0,54,228.708382
0,54,228.894944
0,53,229.066944
0,54,229.235945
10,58,229.426945
0,46,229.595944
0,54,229.767943
0,49,229.930944
10,45,230.088348
0,54,230.301348
0,49,230.496347
0,48,230.666347
0,48,230.845347
0,54,231.063346
0,54,231.254347
0,50,231.462347
0,54,231.665347
0,49,231.858348
0,53,232.082634
0,51,232.278633
0,54,232.478632
0,49,232.695632
0,54,232.890633
0,47,233.070633
0,54,233.276633
20,59,233.500633
0,54,233.69629
0,52,233.89556
0,51,234.096585
0,44,234.273585
0,52,234.507588
0,51,234.706585
0,54,234.915585
0,49,235.105255
0,50,235.282255
0,54,235.490258
0,54,235.685257
0,54,235.893256
0,47,236.051257
0,42,236.199963
0,54,236.415965
0,34,236.536964
60,63,236.780963
0,46,236.941964
10,56,237.172964
0,54,237.394963
20,60,237.606965
40,61,237.835964
0,54,238.025963
0,54,238.230449
0,40,238.372448
10,57,238.599449
0,47,238.784139
0,44,238.963024
0,53,239.171022
0,50,239.369022
0,54,239.586022
0,46,239.758023
0,50,239.953022
0,51,240.136317
20,57,240.353074
0,54,240.567074
0,54,240.769074
0,46,240.948073
0,54,241.186075
0,52,241.385075
0,53,241.590075
50,56,241.813074
0,54,242.026075
0,44,242.199457
0,47,242.409106
0,54,242.596105
0,51,242.796105
0,46,242.966105
0,53,243.156107
0,54,243.335105
0,47,243.537105
0,54,243.732844
10,63,243.979423
0,54,244.187424
0,46,244.354119
0,52,244.569119
0,48,244.748118
20,62,244.981118
20,63,245.211674
0,42,245.389674
0,50,245.584675
0,54,245.781676
0,53,245.976674
0,54,246.196676
0,54,246.389164
0,50,246.587165
0,54,246.775164
0,54,246.999164
20,57,247.217163
0,54,247.437164
0,52,247.619165
0,54,247.823164
0,35,247.961165
0,46,248.125164
0,52,248.324306
0,54,248.539306
0,54,248.731896
0,54,248.93995
0,54,249.127949
0,50,249.31495
0,54,249.52895
0,54,249.72395
0,54,249.91695
0,46,250.110522
0,47,250.26552
20,63,250.495024
0,44,250.668024
20,63,250.917025
0,49,251.095025
0,49,251.281025
0,46,251.435024
10,62,251.676025
0,44,251.825025
0,36,251.970024
0,45,252.151025
0,47,252.334024
0,54,252.546265
0,54,252.760265
0,46,252.937266
40,61,253.168265
0,54,253.381266
10,57,253.591265
0,54,253.785453
0,39,253.937453
0,54,254.143453
30,63,254.363452
20,59,254.601637
20,63,254.808637
10,55,254.982637
0,50,255.133411
0,46,255.276411
0,49,255.428411
30,58,255.606411
40,63,255.802411
0,54,255.974411
0,52,256.140411
0,54,256.302411
0,54,256.471721
0,54,256.628721
0,49,256.778721
0,44,256.908722
0,53,257.07772
0,46,257.20972
0,52,257.37972
0,54,257.555721
20,55,257.72172
0,48,257.867721
0,50,258.039721
0,54,258.20272
0,49,258.358721
0,54,258.527521
10,63,258.74252
0,54,258.922092
0,50,259.083094
0,53,259.243092
0,48,259.407092
0,47,259.578092
0,54,259.766092
0,54,259.964092
50,56,260.161672
10,50,260.308672
0,54,260.50304
0,54,260.674632
20,57,260.873632
20,59,261.059632
0,47,261.208632
0,54,261.393633
20,57,261.573632
0,54,261.753632
30,53,261.931633
0,54,262.096634
0,50,262.266635
0,51,262.423632
0,54,262.601058
0,39,262.730057
0,54,262.937058
0,54,263.110058
0,54,263.27606
0,54,263.441057
0,53,263.608057
0,54,263.763902
0,48,263.905901
20,53,264.0809
0,52,264.249901
0,53,264.4089
0,48,264.561185
0,54,264.719768
0,50,264.878767
0,47,265.026768
0,46,265.16844
0,50,265.32444
0,46,265.46944
0,54,265.637441
0,54,265.799439
0,54,265.98444
0,54,266.149439
0,54,266.316441
0,51,266.47244
0,54,266.64269
0,54,266.809689
0,48,266.95869
0,54,267.134689
0,54,267.292689
30,60,267.478689
0,50,267.635689
0,51,267.79669
0,49,267.94269
0,46,268.091689
0,46,268.23769
0,54,268.400689
20,63,268.59869
0,46,268.747799
0,54,268.916028
0,51,269.083028
0,54,269.244027
0,46,269.396027
0,47,269.542027
0,54,269.706028
20,63,269.901027
0,52,270.066027
0,54,270.2296
0,47,270.3796
0,44,270.5156
0,49,270.6626
0,46,270.80335
0,54,270.95735
0,50,271.12435
0,52,271.28735
0,52,271.45735
0,46,271.593351
0,54,271.77435
0,54,271.93835
0,46,272.086349
0,54,272.25335
0,47,272.40135
0,50,272.57035
0,50,272.722349
0,49,272.872552
20,60,273.057552
0,50,273.217553
0,54,273.380564
0,46,273.529348
0,44,273.664526
0,54,273.829317
0,47,273.978318
0,54,274.147317
0,54,274.303318
0,41,274.429318
0,54,274.598317
0,54,274.760317
0,47,274.908296
0,50,275.078445
0,54,275.240445
0,54,275.409445
0,48,275.555446
0,54,275.720445
0,52,275.885446
0,54,276.058446
20,63,276.251445
20,57,276.451446
0,54,276.610445
0,43,276.746446
0,46,276.889153
0,43,277.032152
20,60,277.222152
0,54,277.392152
0,43,277.526152
20,55,277.697153
20,54,277.867152
0,46,278.001152
0,54,278.181153
0,54,278.350152
0,53,278.510153
20,63,278.706763
0,49,278.853363
0,54,279.034672
0,52,279.200671
0,49,279.351672
0,54,279.527673
0,46,279.669671
0,50,279.824671
0,54,279.984671
0,54,280.159446
0,49,280.312445
0,54,280.485446
0,51,280.643446
0,50,280.796445
0,46,280.943446
0,54,281.120719
30,60,281.30572
0,52,281.47172
0,54,281.648719
0,54,281.824719
0,51,281.986719
20,57,282.17172
0,47,282.317719
0,54,282.488719
0,50,282.638719
0,49,282.794719
20,58,282.97372
0,54,283.140852
0,52,283.299853
0,54,283.461851
0,54,283.65043
0,38,283.765988
0,47,283.912988
0,49,284.065988
0,49,284.218988
0,54,284.387599
20,63,284.5806
20,47,284.716599
0,53,284.8836
0,54,285.053599
0,54,285.222278
0,54,285.377279
0,52,285.541279
0,48,285.687279
0,44,285.817279
0,53,285.978278
0,47,286.128278
0,43,286.263278
0,54,286.424277
0,41,286.55828
0,51,286.710277
0,47,286.861279
0,54,287.033279
0,53,287.196542
0,54,287.363542
0,53,287.538542
0,48,287.684543
0,52,287.843542
0,54,288.009542
0,54,288.171542
0,39,288.284542
0,48,288.435542
0,46,288.585542
0,54,288.746552
0,44,288.885285
20,58,289.067285
0,54,289.230204
0,54,289.403203
0,53,289.566205
0,48,289.713204
0,54,289.884205
0,54,290.046159
0,54,290.224159
0,54,290.38316
0,48,290.554159
0,54,290.722158
20,58,290.897159
0,46,291.038158
0,47,291.184435
0,54,291.351436
20,55,291.522436
0,54,291.679436
0,45,291.836437
0,54,292.014435
0,52,292.173435
0,47,292.320436
0,47,292.466435
0,54,292.633435
0,54,292.794435
10,55,292.968437
0,53,293.132436
30,63,293.332149
0,54,293.50115
0,48,293.647796
0,53,293.816356
0,54,293.984357
0,54,294.151359
0,51,294.306357
0,48,294.464357
0,47,294.602357
0,53,294.772356
0,54,294.929356
0,54,295.099067
0,54,295.256824
10,60,295.447433
0,54,295.613435
0,48,295.767433
0,54,295.925431
0,54,296.094433
0,52,296.252433
0,38,296.374433
0,50,296.535433
0,51,296.695433
0,54,296.884434
0,44,297.031433
0,54,297.195433
0,40,297.319553
0,53,297.493552
0,50,297.646552
0,46,297.790553
0,49,297.940553
0,46,298.076552
0,51,298.240552
0,52,298.398552
0,54,298.566552
0,54,298.724138
0,54,298.898976
0,54,299.059975
0,54,299.231975
0,54,299.389321
0,54,299.571322
0,54,299.729321
0,47,299.873321
0,53,300.035322
0,54,300.212688
0,38,300.324687
0,46,300.471689
0,54,300.628687
0,54,300.807687
0,54,300.964687
0,54,301.134688
0,48,301.279689
0,49,301.452813
0,49,301.599813
0,54,301.772813
0,54,301.930813
0,49,302.083812
0,46,302.257811
0,54,302.423812
0,54,302.594811
20,57,302.778812
0,54,302.948812
0,54,303.109812
0,54,303.280811
10,63,303.472182
0,46,303.617182
0,42,303.74376
0,49,303.898343
0,54,304.059342
0,47,304.204342
0,54,304.368342
0,54,304.543342
0,48,304.701343
0,46,304.839341
20,51,305.004342
0,54,305.169716
0,54,305.336715
20,63,305.539486
0,52,305.693486
0,54,305.857486
0,54,306.037488
0,54,306.200486
0,54,306.367487
0,51,306.540487
0,54,306.705486
0,54,306.869487
0,39,306.993487
10,63,307.192486
0,49,307.343489
0,54,307.521664
0,54,307.681664
0,43,307.814664
0,50,307.977664
0,54,308.138663
0,54,308.304664
0,40,308.441664
10,63,308.631552
20,54,308.799253
0,46,308.942253
0,54,309.106254
0,51,309.273254
0,46,309.420253
0,54,309.591843
20,59,309.761842
30,63,309.962842
0,54,310.127404
0,51,310.276404
10,55,310.449404
20,63,310.648404
0,41,310.774405
0,54,310.943405
0,54,311.104404
0,54,311.277405
10,63,311.470404
0,54,311.638275
0,49,311.789274
0,54,311.961275
0,47,312.099274
0,54,312.262274
0,54,312.421275
20,59,312.606276
0,54,312.771276
0,49,312.917274
0,50,313.066274
0,42,313.204274
0,49,313.351274
0,54,313.523275
0,51,313.676104
0,36,313.792309
30,49,313.951309
0,54,314.115309
0,54,314.278309
0,39,314.399308
0,41,314.539309
0,54,314.699309
50,61,314.88531
0,48,315.034308
0,50,315.191387
0,54,315.349387
0,52,315.515388
0,54,315.68455
10,63,315.87555
0,54,316.032551
0,54,316.19855
0,54,316.36955
20,58,316.570551
10,61,316.75155
0,54,316.920551
0,48,317.071551
0,54,317.240551
0,48,317.387551
0,54,317.552551
0,54,317.727721
0,54,317.887721
0,49,318.043722
20,54,318.203722
0,47,318.353721
0,49,318.500721
0,47,318.643327
0,54,318.804106
0,54,318.981106
0,48,319.126106
0,53,319.281106
20,58,319.465106
0,54,319.628106
0,51,319.784897
0,48,319.931483
0,47,320.077483
0,54,320.243712
20,61,320.432712
0,47,320.575712
0,51,320.733713
30,52,320.898712
20,54,321.064712
20,63,321.260713
0,41,321.381712
0,52,321.543713
0,54,321.714712
0,54,321.877927
0,54,322.046927
0,54,322.211927
0,54,322.378927
0,54,322.546928
0,50,322.695927
0,53,322.853927
0,45,322.987927
0,47,323.132927
0,51,323.290926
0,54,323.464927
0,49,323.618935
0,49,323.763029
0,54,323.928252
50,59,324.122254
0,52,324.279252
20,63,324.482254
20,56,324.656252
0,54,324.825253
0,47,324.977252
0,45,325.113188
0,47,325.258187
0,47,325.422188
0,48,325.573188
0,54,325.731188
0,47,325.880188
0,50,326.042892
0,54,326.206892
0,54,326.378893
0,48,326.547893
0,45,326.714892
0,38,326.865892
0,47,327.012892
0,47,327.158893
0,53,327.322892
20,63,327.516894
0,54,327.679892
0,54,327.848893
0,54,328.015495
0,51,328.172382
0,54,328.338382
0,54,328.49938
0,53,328.663
10,63,328.858558
0,54,329.024559
0,51,329.173558
0,54,329.347558
20,61,329.532558
20,60,329.723558
0,54,329.887558
0,54,330.052585
